source_file,method,beam,batch_mode,batch_size,model,idx,inputs,equation,verified,elapsed_s,depth0_max_score,depth0_mean_score,depth0_min_score,depth0_n_candidates,depth0_score_1,depth0_score_2,depth0_score_3,depth0_score_4,depth0_score_5,depth1_max_score,depth1_mean_score,depth1_min_score,depth1_n_candidates,depth1_score_1,depth1_score_2,depth1_score_3,depth1_score_4,depth1_score_5,depth2_max_score,depth2_mean_score,depth2_min_score,depth2_n_candidates,depth2_score_1,depth2_score_2,depth2_score_3,depth2_score_4,depth2_score_5
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,6,1 8 10 11,(((11 + 1) + 10) + 8) = 30,False,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,34,5 8 11 12,49 - 8 = 41 (left: 4,False,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,68,3 9 10 13,9 + (3 * (13 - 10)) + 9 = 24,False,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,91,2 4 6 11,(11 + 4 - 6) * 2 = 18. This does not equal 24.,False,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,63,4 4 7 10,33 - 4 = 29 (left: 29),False,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,42,1 2 7 11,(2 + 1) * (11 - 7) = 24,False,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,13,1 4 4 8,(4 - 1) * (8 / 4) * 4 = 24,False,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,98,4 8 11 13,4 * (11 - (13 - 8)) = 24,True,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,1,1 2 4 7,((7 * 4) - 1) - 2 = 25,False,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,9,3 3 7 12,(12 / 3) * (7 - 3) = 16.  This does not equal 24.,False,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,92,2 2 8 9,"2 * (9 - 8 / 2) = 10. Oops, I made a mistake. Let me try again.",False,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,95,4 4 9 12,((4 * 4) + 12) - 9 = 19 (This does not equal 24),False,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,99,4 9 10 13,This set of numbers cannot be used to obtain 24.,False,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,93,1 5 6 7,(7 - 1,False,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,15,3 4 6 11,((11 + 3) + 4) + 6 = 24,True,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,38,2 7 12 13,((12 + 13) - 7) + 2 = 20,False,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,96,2 5 6 6,5 * (6 / 2) + 6 = 21,False,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,11,1 2 8 13,8 * ((13 - 1) / 2) = 48,False,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,41,4 5 10 12,(12 * 5) / 10 * 4 = 24,True,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,97,2 4 9 12,(2 + 12 / 4) * 9 = 45,False,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,12,4 6 6 9,(6 + 6) + (9 - 4) = 17 (This is not 24),False,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,70,4 4 8 12,(12 / (8 / 4)) * 4 = 24,True,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,14,1 5 10 11,(10 / 5 + 11 + 1) * 2 is not correct.,False,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,47,2 3 9 10,(10 + 2) + (9 + 3) = 24,True,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,44,6 10 12 13,"(10 + 12 / 6) + 13 = 25 (Incorrect, I made a mistake)",False,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,20,1 5 9 13,1 + 5 + 9 + 13 = 28,False,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,43,4 5 6 8,4 * 5 + (8 - 6) = 22,False,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,76,3 3 9 12,(9 * 3) - 3 = 24,False,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,69,2 3 4 7,"(7 - 3) * (4 / 2) * 4 = 32 (This is not 24, so it's incorrect)",False,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,21,5 6 7 13,(5 * (13 - 7)) - 6 = 24,True,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,75,1 3 7 10,(7 + 3) + (10 - 1) = 19,False,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,22,5 5 8 10,No solution found.,False,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,23,2 4 6 12,(12 / 2 - 4) * 6 = 24,False,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,19,3 3 6 7,(3 * 7) + (6 - 3) = 24,True,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,71,1 2 6 10,58 - 1 = 57 (left: 57),False,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,72,1 5 12 12,12 / 1 = 12 (left: 5 12 12,False,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,49,1 6 6 6,(6 - 1) * 6 - 6 = 24,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,16,2 4 8 9,9 - 8 = 1 (left: 1 2),False,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,51,1 3 6 11,(11 + 1) * (6 / 3) = 24,True,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,17,1 4 5 13,"(13 - 1) / 4 * 5 = 15 (This is not 24, let's try again)",False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,46,1 4 4 11,11 + 4 = 15 (left: 1,False,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,45,1 3 9 9,2 * 3 = 6,False,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,18,2 2 7 12,7 + 12 = 19 (left: 2 2 19),False,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,26,3 6 9 12,((12 / 3) + 6) + 9 = 19. This doesn't equal 24.,False,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,0,4 5 6 10,(10 - 6) * 5 + 4 = 24,True,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,74,7 7 8 11,22 + 11 = 33 (left: 33) <-- This path does not lead to 24.,False,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,25,7 9 9 13,((13 + 9) + 9) - 7 = 24,True,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,48,1 2 3 13,3 * (12 / 2) + 1 = 19 (This is not 24),False,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,77,3 5 7 10,3 * 7 = 21 (left: 5 10,False,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,55,7 8 8 12,8 * (8 + 7 - 12) = 24,True,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,73,5 6 6 8,30 - 2 = 28 (left:,False,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,78,4 10 12 13,((10 + 12) - 4) + 13 = 31 (This did not result in 24),False,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,79,2 3 10 12,(10 + 2) * 3 - 12 = 24,True,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,80,3 4 6 6,(6 + 6) + (4 * 3) = 24,True,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,52,5 10 12 13,10 + 12 = 22 (left: 8,False,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,54,6 7 10 12,(((10 + 12) - 6) + 7) = 23,False,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,53,2 3 6 6,(6 / 2) * 3 + 6 = 15 is not 24.,False,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,24,6 7 8 11,(8 * 7 - 11) - 6 = 39,False,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,81,5 8 8 8,13 - 1 = 12 (left: 12),False,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,82,6 8 8 12,(12 * 8) / 6 + 8 = 24,True,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemini25flashlite.jsonl,cot,1,batched,,gemini-2.5-flash-lite,50,1 2 2 9,2 * 6 = 12 (left: 12) <- This,False,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,0,4 5 6 10,(10 - 6) * 5 + 4 = 24,True,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,13,1 4 4 8,(4 * 4) + 8 + (1 * 8) = 24,False,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,5,1 11 11 13,(11 + 1) * (13 - 11) = 24,True,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,25,7 9 9 13,(9 + 9) - 7 + 13 = 24,True,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,9,3 3 7 12,(3 * 7) + 3 = 24,False,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,15,3 4 6 11,(4 + 3 + 6) + 11 = 24,True,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,8,1 3 5 9,(5 * 3) + 9 = 24,False,10.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,18,2 2 7 12,(2 * 7) + 12 - 2 = 24,True,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,10,4 5 7 9,(9 * 4) - 7 - 5 = 24,True,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,27,6 9 12 13,(13 - 9) * (12 - 6) = 24,True,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,20,1 5 9 13,(5 + 1) * (13 - 9) = 24,True,16.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,23,2 4 6 12,(12 / 2) * 4 = 24,False,17.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,28,4 7 9 13,(13 - 7) * 4 = 24,False,17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,29,5 6 8 12,6 * 12 = 72 (left: 5,False,19.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,14,1 5 10 11,16 - 10 = 6 (left: 1 6),False,19.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,21,5 6 7 13,(13 - 7) * 5 - 6 + 6 = 24,False,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,22,5 5 8 10,5 + 5 = 10 (left:,False,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,2,2 5 8 11,29 * 2 = 58 (left: 58),False,19.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,24,6 7 8 11,40 - 7 = 33 (left: 33),False,19.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,17,1 4 5 13,18 - 4 = 14 (left: 1 14),False,19.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,6,1 8 10 11,1 + 8 = 9 (left: 9 10 11),False,19.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,16,2 4 8 9,13 + 8 = 21 (left: 2 21),False,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,1,1 2 4 7,4 * 5 = 20 (left: 20),False,19.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,7,2 3 6 9,2 * 3 = 6 (left: 3,False,20.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,3,3 4 4 13,(13 - 3) - 4 * 4 = 24 is incorrect.,False,19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,26,3 6 9 12,3 * 18 =,False,19.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,11,1 2 8 13,13 + 8 + 2 + 1 = 24,True,18.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,4,6 7 8 9,8 + 7 + 9 = 24,False,16.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,19,3 3 6 7,(7 - 3) * 6 = 24,False,18.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,12,4 6 6 9,24 - 15 = 9 (left: 9),False,19.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,66,3 3 4 11,(3 * 3 + 4) + 11 = 24,True,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,96,2 5 6 6,(6 / 2) * 5 + 6 + 3 = 24,False,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,74,7 7 8 11,8 * (7 - (11 - 7)) = 24,True,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,43,4 5 6 8,6 * 4 = 24,False,6.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,95,4 4 9 12,(12 - 9) * (4 + 4) = 24,True,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,81,5 8 8 8,(5 * 8) - (8 / 8 * 5) = 24,False,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,97,2 4 9 12,(4 * 2) * (12 - 9) = 24,True,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,36,6 11 12 13,11 + 13 = 24,False,11.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,82,6 8 8 12,(8 + 8 - 12) * 6 = 24,True,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,90,3 4 8 12,(12 / 4 + 3) * 8 = 24,False,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,59,2 2 5 12,(5 * 2) + 2 + 12 = 24,True,13.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,80,3 4 6 6,(4 * 3) + (6 + 6) = 24,True,15.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,30,2 4 6 7,4 * 6 = 24,False,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,44,6 10 12 13,12 / 3 = 4 (left: 4 6),False,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,50,1 2 2 9,6 * 2 = 12 (left: 12),False,19.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,73,5 6 6 8,19 + 5 =,False,19.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,58,2 3 6 13,3 * 2 = 6 (left: 6,False,19.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,52,5 10 12 13,(13 - 5) * (12 - 10) * 3 = 24,False,19.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,89,2 3 3 10,2 * 10 = 20 (left: 20),False,19.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,65,1 9 10 13,13 + 10 + 1 = 24,False,19.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,67,2 5 7 7,(7 - 5) * (2 * 2) + 4 = 24,False,19.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,88,5 5 8 13,40 - 13 = 27 (left: 5 27),False,19.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,51,1 3 6 11,6 * 3 = 18,False,19.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,35,5 6 8 10,5 * 6 = 30 (left: 2 30),False,19.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,37,2 2 8 8,2 * 8 =,False,19.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,53,2 3 6 6,(6 / 3 + 2) * 6 = 24,True,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,75,1 3 7 10,6 * 7 = 42 (left: 42,False,18.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,60,2 6 8 13,(13 - 2) * 6 = 11 * 6 = 66 (left: 8 66),False,18.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,45,1 3 9 9,3 * 8 = 24 (,False,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,68,3 9 10 13,(9 * 3) + (10 + (27 - 13)) = 24,False,19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,83,2 3 4 9,(9 - 3) * 4 = 24,False,46.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,61,8 8 10 12,(12 - 10) * 8 + 8 = 24,True,43.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,70,4 4 8 12,(4 * 8) - 12 + 4 = 24,True,34.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,54,6 7 10 12,(12 / 6) * 7 + 10 = 24,True,43.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,38,2 7 12 13,(13 - 7) * 2 + 12 = 24,True,48.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,84,2 6 7 11,(11 - 7) * (6 - 2) = 24,False,43.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,78,4 10 12 13,(13 - 10) * 4 + 12 = 24,True,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,98,4 8 11 13,13 + 11 = 24,False,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,63,4 4 7 10,(4 + 4) * (10 - 7) = 24,True,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,55,7 8 8 12,(7 + 8 - 12) * 8 = 24,True,39.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,47,2 3 9 10,(9 + 10) + 3 + 2 = 24,True,49.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,99,4 9 10 13,(10 - 4) * (13 - 9) = 24,True,51.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,40,3 4 9 13,3 * (13 - (9 - 4)) = 24,True,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,76,3 3 9 12,12 + 9 + 3 = 24,False,56.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,32,6 6 7 12,(6 * 7) - 12 - 6 = 24,True,52.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,69,2 3 4 7,(3 * 4) * 2 = 24,False,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,46,1 4 4 11,(1 + 4) * (11 - 5) = 24,False,60.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
cot_gemma3-27B.jsonl,cot,1,batched,,gemma-3-27b,77,3 5 7 10,8 + 10 = 18 (left:,False,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
